product_name,ingredients,price,category,label
Natio Wellness Shower & Bath Gel (275ml),"['ammonium lauryl sulfate', 'cocamidopropyl betaine', 'cocamide dea', 'guar hydroxypropultrimonium chloride', 'parfum', 'punica granatum seed oil', 'prunus amygdalus dulcis', 'mel', 'cocos nucifera fruit extract', 'potassium sorbate', 'phenoxyethanol', 'citric acid', 'ci 15985', 'ci 17200', 'ci 19140', 'ci 60725']",8.8,Bath Oil,0
ilapothecary Beat the Blues Bath and Shower Oil 150ml,"['capric triglyceride ', 'glycerin ', 'aqua ', 'sucrose laurate', 'prunus amygdalus dulcis', 'prunus aermeniaca (apricot)', 'kernel oil', 'oenothera biennis flower extract', 'glycerin', 'pelargonium graveolens extract', 'petitgrain bigarde oil', 'citrus sinensis fruit extract', 'salvia sclarea', 'tuberose absolute oil']",29.0,Bath Oil,0
Aromatherapy Associates Revive Evening Bath & Shower Oil 55ml,"['cocos nucifera fruit extract', 'cananga odorata flower oil', 'pelargonium graveolens extract', 'parfum', 'pogostemon cablin flower extract', 'benzyl benzoate', 'benzyl salicylate', 'geraniol', 'limonene', 'linalool']",49.0,Bath Oil,0
Aromatherapy Associates Inner Strength Bath & Shower Oil (55ml),"['cocos nucifera fruit extract', 'pelargonium graveolens extract', 'rosmarinus officinalis extract', 'salvia sclarea', 'elettaria cardamomum seed oil', 'vetiveria zizanoides root oil', 'piper nigrum fruit extract', 'boswellia carterii oil', 'pogostemon cablin flower extract', 'rosa damascena', 'citrus aurantium amara flower water', 'parfum', 'fusanus spicatus wood oil', 'benzyl alcohol', 'citral', 'citronellol', 'geraniol', 'limonene', 'linalool']",49.0,Bath Oil,1
Molton Brown Orange and Bergamot Radiant Bathing Oil 200ml,"['helianthus annuus seed oil', 'c12-13', 'tridecyl trimellitate', 'capric triglyceride', 'parfum', 'limonene', 'castor oil', 'linalool', 'tocopherol', 'hexyl cinnamal', 'amyl cinnamal', 'argania spinosa extract', 'citrus aurantium amara flower water', 'hydroxycitronellal', 'eugenol', 'butylphenyl methylpropional', 'citronellol', 'geraniol', 'citral', 'citrus sinensis fruit extract']",40.0,Bath Oil,0
Aromatherapy Associates Revive Evening Bath & Shower Oil (55ml),"['cocos nucifera fruit extract', 'cananga odorata flower oil', 'pelargonium graveolens extract', 'flower oil', 'parfum', 'pogostemon cablin flower extract', 'benzyl salicylate', 'benzyl benzoate', 'geraniol', 'linalool', 'limonene']",49.0,Bath Oil,0
ilapothecary Magnesium and Amethyst Deep Relax Bath Soak 400ml,"['magnesium chloride', 'sodium chloride', 'amethyst', 'styrax benzoin', 'andropogon zizanioides (vetiver) oil', 'cedrus atlantica bark oil', 'nardostachys jatamansi oil', 'juniperus communis fruit extract', 'liquid amber orientalis balsam extract petitgrain bigarde oil', 'rosa damascena']",50.0,Bath Oil,0
Little Butterfly London Floating on Clouds Bedtime Bath Milk 250ml,"['aloe barbadenis extract', 'glyceryl oleate citrate', 'prunus persica extract', 'glycerin', 'capric triglyceride', 'benzyl alcohol', 'butyrospermum parkii', 'xanthan gum', 'carrageenan', 'citrus grandis', 'cucumis sativus extract', 'dehydroacetic acid', 'carica papaya fruit extract', 'citrus aurantium dulcis', 'citrus nobilis oil', 'persea gratissima oil', 'sodium phytate', 'avena sativa kernel extract', 'butyris lac (buttermilk) powder', 'potassium sorbate', 'sodium benzoate', 'alcohol', 'limonene']",25.5,Bath Oil,1
Elemis Life Elixirs Embrace Bath and Shower Elixir 100ml,"['prunus amygdalus dulcis', 'tipa-laureth sulfate', 'laureth-2', 'parfum', 'propylene glycol', 'boswellia carterii oil', 'sorbitan oleate', 'vetiveria zizanoides root oil', 'linalool', 'papaver orientale (poppy) seed oil', 'amaranthus caudatus seed extract', 'tocopherol', 'platonia insignis (bacuri) seed oil', 'schinus terebinthifolius (rose pepper) fruit extract', 'limonene', 'helianthus annuus seed oil', 'benzyl benzoate', 'hydrogenated olus oil', 'rosmarinus officinalis extract']",55.0,Bath Oil,0
Love Boo Splendidly Soothing Bath Soak (250ml),"['sodium lauroyl', 'sodium cocoamphoacetate', 'cocamidopropyl betaine', 'lauryl glucoside', 'stearyl citrate', 'glycerin', 'xanthan gum', 'pelargonium graveolens extract', 'arnica montana extract', 'anthemis nobilis flower water', 'malva sylvestris extract', 'nymphaea alba flower extract', 'sodium hydroxymethylglycinate', 'citric acid', 'citronellol', 'geraniol', 'linalool']",10.99,Bath Oil,0
Elemis Life Elixirs Fortitude Bath and Shower Elixir 100ml,"['prunus amygdalus dulcis', 'tipa-laureth sulfate', 'laureth-2', 'parfum', 'propylene glycol', 'pelargonium graveolens extract', 'sorbitan oleate', 'linalool', 'geraniol', 'cananga odorata flower oil', 'papaver orientale (poppy) seed oil', 'amaranthus caudatus seed extract', 'tocopherol', 'platonia insignis (bacuri) seed oil', 'citronellol', 'eugenol', 'limonene', 'helianthus annuus seed oil', 'benzyl benzoate', 'hydrogenated olus oil', 'rosmarinus officinalis extract', 'cedrus atlantica bark oil']",55.0,Bath Oil,0
Connock London Kukui Oil Soothing Bath & Shower Oil 200ml,"['capric triglyceride', 'peg-40 sorbitan peroleate', 'ppg-15 stearyl ether', 'parfum', 'aleurites moluccanus seed oil', 'macadamia ternifolia seed oil', 'calophyllum tacamahaca (tamanu) seed oil', 'benzyl benzoate', 'butylphenyl methylpropional', 'linalool', 'tocopherol', 'hydroxyisohexyl 3-cyclohexene', 'citronellol', 'limonene', 'coumarin', 'eugenol']",36.0,Bath Oil,0
Weleda Baby Calendula Cream Bath (200ml),"['prunus amygdalus dulcis', 'sesamium indicum seed oil', 'alcohol', 'glycerin', 'glyceryl oleate', 'calendula officinalis extract', 'sodium cera alba', 'xanthan gum', 'parfum', 'limonene', 'linalool']",13.95,Bath Oil,0
La Roche-Posay Redermic [R] Retinol Eye Cream 15ml,"'sodium oleth sulfate','methyl gluceth-20','oryza sativa bran ','dodecene',toluene,'sorbitan sesquiisostearate','sodium glutamate','sodium polyacrylate'],hydroquinone,'fucus vesiculosus extract','tocopheryl phosphate'],'glyceryl behenate','micrococcus lysate ','moroccan',butylparaben,titanium dioxide,'polyurethane-11','styrax japonicus branch/fruit/leaf extract','arctostaphylos uva ursi leaf extract',propylparaben,'inulin lauryl carbamate','sodium trideceth sulfate','hectorite','alteromonas extract'",7.0,Cleanser,0
L:A BRUKET No. 094 Hand & Body Wash 450ml - Sage/Rosemary/Lavender,"['ethylene/acrylic acid copolymer','glycoproteins','peg-240/hdi copolymer bis-decyltetradeceth-20 ether','polyquaternium-51',cyclohexasiloxane,cyclopentasiloxane,'lactobacillus ','sorbitan oleate','aglae extract',ammonium lauryl sulfate,'l-glutamylamideothyl imidazole',sodium lauryl sulfate,'lens esculenta (lentil) fruit extract',['perfluorohexane','ci 75130','hydrolyzed sodium hyaluronate','methicone','sodium glycolate','ethyl menthane carboxamide',phenoxyethanol,'commiphora myrrha oil'",4.64,Exfoliator,1
Omorovicza Blue Diamond Peel (50ml),"'chondrus crispus extract','butyris lac (buttermilk) powder',sodium laureth sulfate,'scabiosa arvensis extract','sodium acrylates copolymer ','polyglyceryl-3 palmitate',quaternium-15,['hexylene glycol','pectin',diethylhexyl phthalate,ammonium lauryl sulfate,['peg-8','dimethiconol phytosphingosine',4-dicarboxylate','cedrus atlantica bark oil'],'butoxydiglycol','terminalia ferdinandiana fruit extract','extracts of: meadowsweet (spirea ulmaria)','hectorite','tocopheryl linoleate/oleate'",3.47,Bath Salts,1
Zelens Triple Action Advanced Eye Cream,"'lilium tigrinum extract','chlophenesin','guanosine','ganoderma lucidum (mushroom) stem extract'],'kappaphycus alvarezii extract','zinc coceth sulfate','carnitine hcl',butylparaben,polyethylene glycol,'methyl-paraben','sideritis perfoliata extract ','gelatin','citrus aurantium dulcis','disodium cocoamphodipropionate','citrus junos fruit extract','sorbitol esters','propylene carbonate','chlorphenesin ','alumina','eugenia',['mel','sodium citrate','scutellaria baicalensis extract ',cyclohexasiloxane,benzyl alcohol,'hypnea musciformis (algae) extract ',sodium laureth sulfate,'glyceryl citrate/lactate/linoleate/oleate',lead acetate",2.43,Balm,1
SVR Palpebral by Topialyse Eye Cream 15ml,"'polyglyceryl-6 caprylate','ci 61565 / green 6','sodium anisate','calcium gluconate'],'baicalin (baical scullcap extract)','parfum ','carbomer','butl methoxydibenzoylmethane',zinc oxide,'citric acid'],'kunzea pomifera fruit extract','peg-40 sorbitan peroleate','sorbitan stearate',phthalates,triclosan,'linolenic acid','trifolium pratense (clover) flower extract'],ethylhexyl methoxycinnamate,'glyceryl polyacrylate','pinus pinaster bark extract'],'dimethiconol phytosphingosine','ethylhexyl cocoate',retinyl palmitate",6.09,Oil,1
Manuka Doctor ApiNourish Age-Defying Eye Cream 15ml,"'citrullus lanatus fruit extract',cyclopentasiloxane,triclosan,polyethylene glycol,'melia azadirachta flower extract','synthetic wax','melaleuca alternifolia leaf extract','polyacrylate-13','soy acid','tripeptide-32 ',cyclohexasiloxane,'ci 77163','peg-6 isostearate','daucus carota sativa extract','tea-cocoyl glutamate','pantothenic acid',resorcinol,'methyldihydrojasmonate','metrosideros excels (pohutukawa) flower extract','ethyl 2,'propylene glycol stearate se','kiwifruit seed oil (actinidia chinensis)','sodium carboxymethyl dextran',titanium dioxide,'propylene glycol dicoco-caprylate ','sapindus mukurossi fruit extract','bambusa arundinacea stem extract'",1.08,Mask,1
Elemis Pro-Collagen Marine Cream SPF30 50ml,"'methyl perfluoroisobutyl ether','kigelia africana fruit extract','polyquaternium-10',propylparaben,['glyceryl stearate',hydroquinone,methylparaben,'flower oil','polyglyceryl-6','methyl paraben'],'hexyldecyl stearate','linolenic acid','amodimethicon',magnesium stearate,'silica','oenocarpus bataua fruit oil','betaine glycerin','hydrolysed simmondsia chinensis leaf extract',['panthenol','isocetyl stearate',['butylene glycol','saccharina extract',sodium lauryl sulfate,'ceteareth-12',silica,'peg-250 distearate','acetyl dipeptide-1 cetyl','folic acid','oxothiazolidine'",2.44,Moisturiser,1
La Roche-Posay Hydraphase Intense Eyes 15ml,"'isoleucine','lycium barbarum extract',['cellulose','tocopheryl glucoside',cyclopentasiloxane,'hydrated silica',['peg-8 ','peg-20 methyl glucose sesquistearate',benzyl alcohol,['octyldodecyl stearate','spirulina platensis extract','candelilla cera','butylene/ethylene/styrene copolymer','carapa guaianensis seed oil ','peg/ppg-14/7 dimethyl ether',paraffinum liquidum,'ascorbyl tetraisopalmitate','sucrose trilaurate','glycine ',diethylhexyl phthalate,propylparaben,'inulin lauryl carbamate','plankton extract ','saccharin','ci 75810'",8.99,Toner,1
Garnier Charcoal and Algae Purifying and Hydrating Face Sheet Mask for Enlarged Pores 28g,"hydroquinone,'citric acid','trifluoroacetyl tripeptide-2','bixa orellana seed extract','avena strigosa seed extract','capryloyl','butylene glycol ','capryloyl glycerin/sebacic acid copolymer','aminopropanediol esters',formaldehyde,paraffinum liquidum,retinyl palmitate,'terminalia arjuna extract','palmitate','ferric hexapeptide-35','triethanolamine'],'butylene glycol'],4-dicarboxylate','chitosan','gynostemma pentaphyllum leaf extract'",4.65,Moisturiser,1
La Roche-Posay Effaclar Purifying Cleansing Gel 200ml,"'illicium verum fruit extract',toluene,'oleate','sodium cocoamphoacetate','leaf/twig oil',hydroquinone,zinc oxide,'nitrogen'],'cocamidopropyl betainamide mea chloride','silver'],'behenyl alcohol ','hydrolyzed collagen','oleyl alcohol','panax ginseng root extract','spilanthes acmella flower extract','potassium cetyl phosphate','aspartic acid',sodium laureth sulfate,'salix alba extract',dimethicone,'sodium butyroyl hyaluronate'",8.76,Oil,1
ilapothecary Magnesium and Amethyst Deep Relax Bath Soak 400ml,"['lavandula angustifolia','leontopodium alpinum callus culture extract','vaccinium macrocarpon fruit extract ','tryptophan',butylparaben,'cinnamyl alcohol','sorbitan sesquiisostearate','ceramide 1','peg-60 almond glycerides','hydroxypropyl tetrahydropyrantriol','peg-150 pentaerythrityl tetrastearate'],'pentapeptide-18',formaldehyde,'phytic acid','potassium isostearate',hydroxyethylcellulose,ammonium lauryl sulfate,'ethyl ascorbic acid',methylparaben,'tea-carbomer','ascorbyl tocopheryl maleate','octyldodeceth-16','pvp/polycarbamyl polyglycol ester','cananga odorata flower oil',toluene,['carthamus tinctorius extract','aluminium stearate'",5.23,Balm,1
L'OrÃ©al Paris Pure Clay Detox Face Mask 50ml,"['olea europaea fruit oil'],polyethylene glycol,'butylphenyl',zinc oxide,'andrographis paniculata leaf extract','lycium barbarum extract',titanium dioxide,'candida bombicola/glucose/methyl rapeseedate ferment','alanine ','peg/ppg-18/18','isocetyl stearate','achillea millefolium extract',silica,'benzophenone-1',['galactomyces ferment filtrate','limonene'],'guar hydroxypropultrimonium chloride','sodium trideceth sulfate','asteriscus graveolens (oxeye) flower extract','polyglycerin-10'",7.17,Cleanser,1
Origins GinZingâ¢ Energy-Boosting Tinted Moisturiser SPF40 50ml,"'longifolene','diethylhexyl 2,'nitrocellulose','olus oil','paeonia lactiflora root extract','yucca schidigera extract',titanium dioxide,sodium laureth sulfate,'gelatin','sodium carboxymethyl dextran','acer saccharum extract ','acetyl hexapeptide-37','ci 17200',ammonium lauryl sulfate,'c12-16 alcohols',sodium lauryl sulfate,'spirulina maxima extract','acetyl heptapeptide-4',triethanolamine,'peg-12 diisostearate','palmitoyl dipeptide-5 diaminobutyroyl hydroxythreonine','butylene glycol dicaprylate','camellia sinensis extract'",2.41,Body Wash,1
DECLÃOR ProlagÃ¨ne Lift Lavandula Iris - Lift and Firm Eye Care 15ml,"'arachis hypogaea (peanut) oil','triticum aestivum (wheatgrass) leaf extract',lead acetate,'lonicera japonica (melsuckle) flower extract','saccharomyces','ci 74160','triethylhexanoin','foeniculum vulgare seed extract','magnesium silicate','octyldodeceth-25',propylparaben,'olea europaea fruit oil'],'titanium dioxide'],'ethylcellulose'],dimethicone,isopropyl myristate,'artemia extract','kaempferol','apple','garcinia indica seed butter','cardiospermum halicacabum flower/leaf/vine extract',butylparaben,'osmanthus fragrans flower extract'",4.85,Exfoliator,1
Chantecaille Pure Rosewater 100ml,"retinyl palmitate,cyclohexasiloxane,'isoquercitrin',phenoxyethanol,'santalum spicata wood oil','symphytum','selaginella lepidophylla extract',['sodium chloride'],'petrolatum',benzyl alcohol,'arbutin','polysorbate 65','sodium methyl oleoyl taurate','methylpropanediol','toluene sulfonic acid','sodium acrylates/beheneth-25 methacrylate crosspolymer','polyglyceryl-5 trioleate','arachidyl glucoside',lead acetate,'juniperus virginiana wood oil','citrus grandis',resorcinol,'pentapeptide-48'],'acetyl tributyl citrate','pomegranate','olea europaea fruit oil','baicalin (baical scullcap extract)'",5.59,Moisturiser,1
COSRX Advanced Snail 92 All in One Cream 100ml,"ethylhexyl methoxycinnamate,'gypsophila paniculata root extract','n-hydroxysuccinimide','melissa officinalis leaf oil ','caprylyl glycol ','palmitoyl tripeptide-38'],'micrococcus lysate','palmitoyl carnitine','crosspolymer',quaternium-15,'3-o-ethyl ascorbic acid','bee pollen','adansonia digitata seed oil',ammonium lauryl sulfate,dimethicone,'zinc gluconate',diethylhexyl phthalate,'carica papaya fruit extract','chlorhexidine digluconate ','potassium thiocyanate','hydroxypropyl cyclodextrin','benzyl benzoate'],'c18-36','polysilicone-8','sorbeth-30 tetraisostearate','saccharum officinarum extract ',paraffinum liquidum,['sodium cocoyl isethionate','glyceryl stearate citrate'",6.85,Balm,1
Bulldog Energising Eye Roll On 15ml,"'alchemilla vulgaris extract',triclosan,'poria cocos extract'],'diethylene glycol diethylhexanoate','mu-conotoxin cniiic'],'sea whip extract',toluene,magnesium stearate,'rose quartz crystals','hydrolyzed sodium hyaluronate','lepidium sativum sprout extract','polyglyceryl 3-hydroxylauryl ether','potassium iodide','syzygium luehmannii fruit extract',triethanolamine,'octyldodecyl stearate',isopropyl myristate,'arachidyl glucoside','mangifera indica extract','barium sulfate','angelica gigas root extract',titanium dioxide,'methyl glucose sesquistearate','ci 45380/red 22 lake','butlyphenyl',['peg-8 ','tocopherol'],'sambucus nigra'",5.43,Body Wash,1
AvÃ¨ne Gentle Toner 200ml,"'glucosamine hcl','faex extract ',phthalates,'angelica archangelica root oil',hydroxyethylcellulose,'sodium caproyl prolinate','calendula officinalis extract','stearoxymethicone/dimethicon copolymer','crosspolymer','palmitoyl hexapeptide-14','trametes versicolor extract',paraffinum liquidum,'rosa centifolia flower water','sodium carrageenan','palmitoyl hydroxypropyltrimonium amylopectin/glycerin crosspolymer','argania spinosa extract',benzyl alcohol,'sodium palmamphoacetate','glycolipids','peg-32 stearate','acetylarginyltryptophyl diphenylglycine',lead acetate,isopropyl myristate,'ci 77492'],'vitreoscilla ferment'],'glucosyl hesperidin','allantoin']",8.28,Mist,1
Omorovicza Perfecting Lip Balm (10ml),"['sodium chloride'],'emblica officinalis fruit extract','rosa alba flower extract','polyquaternium-39','rhodiola rosea root extract','bakuchiol',lanolin,'decyl glucoside','ocimum basilicum (basil) oil',ethylhexyl methoxycinnamate,'c14-22',cyclopentasiloxane,['caprylyl methicone','isopropyl palmitate','alcaligenes polysaccharides',dimethicone,'disodium edta',polyethylene glycol,'humulus lupulus extract','parfum of sandalwood','prunus domestica flower extract','isocetyl stearoyl stearate','butylphenyl methylpropional']",4.37,Toner,1
DECLÃOR Aromessence Neroli Amara Serum 15ml,"'hydrogenated jojoba oil',benzyl alcohol,'lauric acid',propylparaben,'dimethiconol phytosphingosine','maltooligosyl glucoside','dimethoxytolyl propylresorcinol','ci 77002','hydrolyzed elastin','dimethylacrylamide/sodium acryloyldimethyltaurate crosspolymer',formaldehyde,'eucalyptus globulus',['perfluorohexane','hydrolyzed casein','hydroxypropylmethylcellulose',butylparaben,'lysine','vitis vinifera extract'],'glycolic acid','tetrahexyldecyl ascorbate '",10.4,Oil,1
Armani Prima Mist 100ml,"'cinnamomum camphora bark oil',['water\\aqua\\eau ','shea butter ethyl esters','polyglyceryl-3 pca',phenoxyethanol,'camellia kissi seed oil',cyclohexasiloxane,'cymbopogon nardus oil','polyglyceryl- 5 oleate (from veg)','hydroxypropylcellulose',cyclopentasiloxane,'azelaic acid','methylglucoside phosphate','potassium lactate',['mel',diethylhexyl phthalate,resorcinol,'vinca minor leaf extract','glycereth-7',['cetearyl alcohol',['coco-caprylate','malachite extract','lilial','ppg-9 diglyceryl ether'",2.44,Moisturiser,1
AHAVA Natural Dead Sea Bath Salts,"'propylene glycol dicoco-caprylate','polyacrylate-13',['ethyl acetate',benzyl alcohol,methylparaben,'tridecane','hamamelis virginiana'],'salix nigra bark extract','alcohol'],hydroxyethylcellulose,propylparaben,'acetyl hydroxyproline','tetrasodium glutamate diacetate',['lactococcus ferment lysate','albatrellus ovinus extract','cocos nucifera fruit extract','musk rose plant oil','methylsilanol/silicate crosspolymer','salicylic acid','polyglyceryl-10 pentastearate ','sinensis leaf extracts',isopropyl myristate,'potassium chloride','fusanus spicatus wood oil','tosylamide/epoxy resin','nelumbium nucifera flower extract',resorcinol,'arnica montana flower'",9.44,Moisturiser,1
SVR Palpebral by Topialyse Eye Cream 15ml,"'glutamine','bentonite','c12-15','solanum lycopersicum ','silica silylate','palmitic acid','zinc gluconate','tripeptide-1','pentylene glycol ','fragaria ananassa (strawberry) seed oil','centella asiatica extract'],'polyhydroxystearic acid',paraffinum liquidum,'cocoglycerides',benzyl alcohol,hydroquinone,hydroxyethylcellulose,'xanthan gum'],'methionine','hydroxydecyl ubiquinone'",5.31,Toner,1
Salcura Antiac Activ Liquid Spray (50ml),"'dimethicon crosspolymer','cocos','caffeinee ','dimethylmethoxy chromanol','peg-9','cryptomeria japonica leaf extract','boron nitride',retinyl palmitate,'tocopherol ','leucine',magnesium stearate,resorcinol,'vitamin-c','sucrose laurate','ci 45380/red 22 lake',hydroxyethylcellulose,'trideceth-10','ci 45410'],'disodium edta'],'cetearyl wheat straw glycosides',phthalates,'methyl methacrylate/glycol dimethacrylate crosspolymer',triclosan,'sh- polypeptide-9','aroma'],'eucalyptus citriodora oil','lauryl pca'",9.16,Mist,1
Bubble T Shower Gel - Lemongrass & Green Tea 200ml,"'hydrogenated cocos nucifera fruit extract',hydroxyethylcellulose,'pisum sativum extract',ethylhexyl methoxycinnamate,'disodium cocoamphodipropionate','sh- polypeptide-9','ruby extract',cocoate',paraffinum liquidum,'magnolia biondii flower extract','ci 75130',methylparaben,'plumeria acutifolia flower extract (plumeria essential oil)','melanin',sodium laureth sulfate,['hexylane',['pentylene glycol','pâanisic acid'],'panthenyl triacetate',['charcoal powder','trisodium hedta','carbomer','centaurium erythraea (centaury) extract'",2.19,Bath Salts,1
Lanolips Tinted SPF30 Balm - Red Apple 12.5g,"propylparaben,'sodium uridine triphosphate','butlyphenyl',['pantethine','saccharomyces','phytonadione','trisodium sulfosuccinate',resorcinol,quaternium-15,'cladosiphon okamuranus extract',hydroxyethylcellulose,sodium laureth sulfate,'scutellaria galericulata extract','aleuritic acid','levan','aniba rosaeodora wood extract','propyl gallate','bis-peg-18 methyl ether dimethyl ',['polysorbate 60','angelica gigas root extract',['leptospermum scoparium leaf extract','calcium aluminum borosilicate','chlorella','vegetone rich red t2/lycopene red w/s'",4.54,Exfoliator,0
Dermalogica Multivitamin Power Firm 15ml,"'red 4','guanosine',retinyl palmitate,'coumarin',sodium laureth sulfate,'ginseng root',['sodium cocoamphoacetate','parfum of lime ','polysorbate 65','ricinoleth-40','niacinamide','ethylene/propylene/styrene copolymer',['marine collagen',lanolin,'cetearyl isononanoate','levulinic acid',paraffinum liquidum,'coco glucoside','ascorbyl glucoside',benzyl alcohol,'cocamide mipa','castor oil ','sodium lauryl glycol carboxylate','hydroxyethylpiperazine ethane sulfonic acid','cetearyl ethylhexanoate'",6.42,Bath Oil,1
APIVITA Express Deep Cleansing Face Mask - Green Clay 2x8ml,"'dichlorobenzyl alcohol','acrylates/beheneth-25 methacrylate copolymer',['ethanol','piperonyl glucoside','lysine hcl','phenyl ethyl alcohol','sodium citrate'],phenoxyethanol,'amaranthus caudatus seed extract',dimethicone,'lava clay','disodium coco-glucoside sulfosuccinate','octocrylene','lysophosphatidic acid','ceteareth-25','uncaria gambir extract (uncaria gambir)','methylisothiazolinone'],'ribes nigrum bud oil'],polyethylene glycol,sodium lauryl sulfate,lead acetate,'ci 14700','benzyl salicylate']",4.78,Peel,1
Elizabeth Arden Advanced Ceramide Capsules Daily Youth Restoring Eye Serum (60 Pack),"butylparaben,'rosa multiflora (rose) flower cera (wax)','lysine hci','methyl perfluoroisobutyl ether','acer saccharum extract','peg-10 rapeseed sterol','sodium glutamate','steapyrium chloride','sinorhizobium meliloti ferment filtrate',formaldehyde,lanolin,'7-dehydrocholesterol','pvp/polycarbamyl polyglycol ester','phormium tenax (harakeke) flax extract','dioscorea villosa root','tagetes minuta flower oil','madecassoside','chondrus crispus extract'],'tannic acid','triclosan',isopropyl myristate,ethylhexyl methoxycinnamate,'salvia officinalis'",5.14,Exfoliator,1
Avene Gentle Eye Make-Up Remover 125ml,"'bixa orellana seed extract','ethylhexyl glycerin','extract','propylene carbonate',phthalates,'hydrogenated olea europaea fruit oil','steapyrium chloride','zinc laurate','nyctanthes arbor-tristis (indian night jasmine) flower extract','mirabilis jalapa extract',dimethicone,'boerhavia diffusa root extract',hydroquinone,'phthalic anhydride/glycerin/glycidyl decanoate copolymer',['leptospermum scoparium leaf extract',propylparaben,'schinus terebinthifolius (rose pepper) fruit extract','hydrolyzed lupine protein','soybean glycerides','ahnfeltia concinna extract'",2.28,Mask,1
Molton Brown Oudh Accord and Gold Body Wash (300ml),"'peg-55 propylene glycol oleate','tris (tetramethylhydroxypiperidinol) citrate',ammonium lauryl sulfate,'acetyl trifluoromethylphenyl valylglycine','methylisothiazolinone',['lactococcus ferment lysate','peg-20',sodium lauryl sulfate,'acetyl carnitine','butylparaben'],isopropyl myristate,'lactoperoxidase','scabiosa arvensis extract',hydroquinone,quaternium-15,'3-octadecanediol','ferula galbaniflua resin oil'],'eschscholtzia californica leaf cell extract','retinyl palmitate','polyglyceryl-6 caprylate','achillea millefolium extract',resorcinol,'sodium sulfate','sodium cocoyl glutamate','zinc gluconate'],'hydrogenated starch hydrolysate','vp/hexadecene copolymer'",5.04,Bath Oil,1
Bulldog Oil Control Moisturiser 100ml,"'neopentyl glycol diethylhexanoate','cyclomethicone','polyisobutene',triclosan,'steapyrium chloride','hydrogenated soybean oil','acryloyldimethyl taurate copolymer',lead acetate,'diatomaceous earth','retinyl palmitate'],'glycerin ','methylisothiazolinone'],'sodium pca ','trisodium sulfosuccinate',phenoxyethanol,'sodium','chlorphenesin phenoxyethanol','crosspolymer','isoceteth-10',retinyl palmitate,toluene,'arctium majus root extract','ethylbisiminomethylguaiacol manganese chloride',2-butanediol)-4 peg/ppg-29/9 methylglucose','peg 7 methyl ether','ci 60725','polyglycerin-3','glyceryl behenate/eicosadioate',triethanolamine",4.51,Toner,1
Aromatherapy Associates Rose Shower Oil 250ml,"cyclohexasiloxane,polyethylene glycol,''],'saponaria officinalis extract',magnesium stearate,'peg-250 distearate','hectorite','trehalose','sodium acrylates crosspolymer-2','butyris lac (buttermilk) powder','cetrimonium bromide','phytol',['hydrogenated polydecene','cucumis sativus fruit','populus tremuloides bark extract','betaine glycerin','propolis cera (propolis wax)','saccharomyces/iron ferment','ppg-8-ceteth-20','cocamidopropyl pg-dimonium chloride phosphate','sodium laurate',sodium laureth sulfate,['water ','tocopheryl linoleate','phenoxyethanol',sodium lauryl sulfate,diethylhexyl phthalate",18.7,Peel,1
Bulldog Energising Eye Roll On 15ml,"titanium dioxide,'arbutin',cyclohexasiloxane,'carnosine','hydroxycitronellal','thiamine hcl','citrus nobilis oil'],'isononyl',quaternium-15,'lauroyl lysine ','sobitan olivate','padina pavonica extract'],'ethylhexyl cocoate',['rubus chamaemorus extract','micrococcus lysate',isopropyl myristate,'adipic acid/neopentyl glycol/trimellitic anhydride copolymer',triclosan,'cocoyl proline','caprylyl wheat bran/straw glycosides (from wheat bran)',lead acetate,'acrylates/ c10-30 alkyl acrylate crosspolymer','cocamidopropyl betainamide mea chloride','cucumis sativus extract ',['sapindus mukurossi fruit extract','caesalpinia spinosa extract','sodium stearate','propamidobenzoic acid','pongamia glabra seed oil','hydrogenated soybean oil'",6.39,Balm,1
AromaWorks Purity Face Toner 100ml,"'bulnesia sarmientoi wood oil','peg-75 lanolin','polyimide-1',['betula alba bark extract','centaurium erythraea (centaury) extract','retinyl palmitate'],'polyglyceryl 3-hydroxylauryl ether','yeast extract','acetyl dipeptide-1 cetyl',cyclohexasiloxane,'sorbitan isostearate'],silica,'hyaluronate','ext',polyethylene glycol,'polyglyceryl-4 isostearate','methylene bis-benzotriazolyl tetramethylbutylphenol [nano]','glycol',triethanolamine,'isopropyl alcohol','methoxy peg-18',magnesium stearate,'ylang ylang ','agar','parfum of sandalwood','strigosa seed extract','soy isoflavones','glucosamine hcl','ceramide ap',lanolin",19.55,Serum,1
PIXI 24K Eye Elixir 10ml,"'octyldodecyl pca','hamamelis virginiana',['olea europaea fruit oil','potassium lactate','vinca minor leaf extract',triclosan,'eperua falcata bark extract',hydroxyethylcellulose,'evernia furfuracea (treemoss) extract','sodium stearate','algae extract',['cocamidopropyl hydroxysultaine','dipropylene glycol','laureth-23','tocopherol ','caramel','polyglceryl-6 caprylate',cyclopentasiloxane,ethylhexyl methoxycinnamate,'triethyl citrate'",17.8,Peel,1
